Label,Notation,Parent Notation,Sort Priority
all,all,,
Pre 1919,pre-1919,,
1919 to 1944,1919-to-1944,,
1945 to 1964,1945-to-1964,,
1965 to 1980,1965-to-1980,,
1981 to 1990,1981-to-1990,,
1991 to 2002,1991-to-2002,,
Post 2002,post-2002,,
