Label,Notation,Parent Notation,Sort Priority
Major Power Producers,major-power-producers,,
All Generating Companies,all-generating-companies,,
Other Generators - Transport Undertakings,other-generators-transport-undertakings,,
Other Generators - Undertakings in Industrial and Commercial Sectors,other-generators-undertakings-in-industrial-and-commercial-sectors,,
